Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
2142,2142,P183760,00ff4929-bc72-4eaa-bd9e-c97b6757dbe5,Philo,CA,Mendocino,95466,39.08618,-123.50399,993,Rural,America/Los_Angeles,Surgeon,1.0,84.0,"9th Grade to 12th Grade, No Diploma",Full Time,39913.72141833548,Divorced,Female,Yes,2.804548555,15,1,0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,No,Yes,No,No,No,Yes,Electronic Check,2.43236585,106.4334257,688.0396207,3,3,4,4,3,4,3,3
2143,2143,I697644,f538097d-882f-4c80-81c8-ff301b9059e0,Anchorage,AK,Anchorage,99515,61.11739,-149.88889,23402,Urban,America/Anchorage,"Embryologist, clinical",6.0,54.0,Master's Degree,Student,64945.46,Never Married,Female,Yes,4.038938136,13,1,0,Yes,Month-to-month,No,No,None,Yes,No,No,No,No,No,Yes,No,No,Mailed Check,4.044068174,103.4238418,694.3512691,3,4,4,3,3,4,3,4
2147,2147,D72544,9e10a5a9-f668-432d-9da1-80b9cd99a272,Glenwood,NJ,Sussex,7418,41.2386,-74.48737,2304,Suburban,America/New_York,Hydrologist,1.0,29.0,Bachelor's Degree,Unemployed,30303.35,Divorced,Female,Yes,13.52351143,16,2,0,No,Two Year,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,2.301375788,224.0868898,1408.898779,3,4,5,3,4,5,4,3
2148,2148,U204351,f4bbe3e7-d51f-4123-a847-c7d1ddc0ab08,Carlisle,SC,Union,29031,34.60413,-81.43241,1136,Urban,America/New_York,Geoscientist,2.0,23.0,Associate's Degree,Full Time,27135.0,Married,Female,No,9.686006731,8,2,0,No,Two Year,Yes,No,DSL,Yes,No,No,No,No,No,No,No,No,Electronic Check,16.64818407,92.12142672,1923.285458,3,2,4,3,4,3,4,3
2149,2149,K640365,14940eca-8d74-451f-a11a-7feae0d02cc3,Emerald Isle,NC,Carteret,28594,34.66485,-77.02923,3697,Rural,America/New_York,Sports coach,0.0,36.0,Bachelor's Degree,Unemployed,21345.51,Divorced,Female,No,9.702306219,13,0,1,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),4.564095884,151.3948416,1113.404715,4,3,4,5,2,4,5,3
2151,2151,P636120,1b54b0de-77f7-46e9-98fc-c064db417c7e,Hallettsville,TX,Lavaca,77964,29.377,-96.84377,8304,Urban,America/Chicago,Medical laboratory scientific officer,0.0,87.0,Regular High School Diploma,Unemployed,39913.72141833548,Widowed,Female,Yes,8.25969249,7,4,0,No,Month-to-month,Yes,No,DSL,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Mailed Check,5.099454031,213.0407994,1362.860416,3,4,5,4,3,3,1,2
2152,2152,F176447,9fe0c2bf-e6ab-4799-90d6-82c71658540d,Indian Hills,CO,Jefferson,80454,39.62951,-105.25136,1347,Urban,America/Denver,"Engineer, materials",1.0,51.0,"9th Grade to 12th Grade, No Diploma",Part Time,39913.72141833548,Widowed,Male,No,9.982075421,12,2,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Credit Card (automatic),6.039549859,125.9673348,685.3879681,4,3,5,2,4,2,5,3
2154,2154,T805948,d0a5c96f-4db4-44f1-a1d5-76a14e846afc,Sandy,UT,Salt Lake,84094,40.57182,-111.86214,29015,Rural,America/Denver,"Engineer, civil (consulting)",0.0,40.0,Master's Degree,Retired,39913.72141833548,Divorced,Female,No,8.878702907,13,3,0,No,One year,No,No,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,21.61866846,145.4624133,1871.706612,4,4,5,3,3,4,4,5
2156,2156,V17305,01ce1c24-18d2-40cc-89bc-bd003352437d,Kansas City,MO,Jackson,64102,39.09396,-94.60411,0,Suburban,America/Chicago,Community arts worker,4.0,53.0,Nursery School to 8th Grade,Full Time,44107.0,Never Married,Male,No,18.19610106,12,1,0,No,Two Year,Yes,No,None,Yes,No,Yes,No,No,No,Yes,No,No,Bank Transfer(automatic),1.319200696,108.5305443,646.5215872,4,3,3,2,4,4,4,5
2159,2159,Z960689,eb423b30-36a7-49f8-9f19-e4a5d3092cd7,Leesburg,OH,Highland,45135,39.34607,-83.54426,4705,Urban,America/New_York,Theatre director,0.0,51.0,"Some College, 1 or More Years, No Degree",Full Time,44034.11,Married,Female,Yes,4.959807214,9,1,0,Yes,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,2.830634895,239.4997818,753.4677251,2,3,4,5,2,4,3,4
2160,2160,Z680350,a575ae5d-4fcf-45c5-b518-cf09e5b08f07,Shinglehouse,PA,Potter,16748,41.9445,-78.15298,2680,Rural,America/New_York,"Conservator, museum/gallery",1.0,53.0,"Some College, 1 or More Years, No Degree",Full Time,55836.3,Separated,Male,Yes,11.00539687,9,1,0,No,Two Year,No,No,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Mailed Check,5.423869196,185.6600611,1179.381802,3,3,3,5,4,4,3,3
2161,2161,S584863,8ab63e5d-bfc4-4a5a-a90c-90135736d42f,Odessa,TX,Ector,79762,31.92649,-102.35443,43881,Suburban,America/Chicago,"Biochemist, clinical",1.0,52.0,Nursery School to 8th Grade,Full Time,7321.37,Divorced,Female,Yes,8.449614877,9,1,0,No,One year,No,Yes,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Credit Card (automatic),12.09638185,222.2766076,2028.886621,2,3,2,4,3,2,4,3
2162,2162,A184694,5dc80980-09f2-4c51-bc91-316a4a6714e8,Duluth,MN,St. Louis,55811,46.84223,-92.22245,27541,Suburban,America/Chicago,Technical author,1.0,68.0,Regular High School Diploma,Full Time,70673.64,Never Married,Female,No,12.71951722,9,1,1,No,Month-to-month,Yes,No,DSL,Yes,No,Yes,Yes,No,No,No,No,No,Credit Card (automatic),7.117565293,116.5345456,1133.237154,3,4,3,2,3,3,4,4
2163,2163,B921858,afb66b01-355d-486b-8b85-94b38c333697,Cyclone,WV,Wyoming,24827,37.74225,-81.6667,1271,Urban,America/New_York,Trade union research officer,1.0,89.0,Regular High School Diploma,Full Time,62998.7,Widowed,Female,Yes,10.40011046,11,0,1,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),6.575241689,158.2281786,727.0646246,3,5,3,3,5,4,6,2
2165,2165,R212242,2d1c1f8c-bd9f-48e7-8aae-aeee940dfa76,Niagara Falls,NY,Niagara,14302,43.0939,-79.04919,109,Suburban,America/Toronto,"Production assistant, television",2.0,33.0,Master's Degree,Full Time,26284.13,Widowed,Female,Yes,12.17554146,7,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,No,No,Yes,Yes,No,Bank Transfer(automatic),7.890162812,209.0802173,1291.871722,3,4,4,5,4,4,5,4
2166,2166,W304055,87664597-a008-432b-a18a-dfc3ac35c406,Oakridge,OR,Lane,97463,43.74773,-122.40386,3866,Suburban,America/Los_Angeles,Sales promotion account executive,3.0,58.0,"Some College, 1 or More Years, No Degree",Retired,64117.45,Never Married,Female,No,12.1911001,8,0,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,No,No,Yes,Yes,Bank Transfer(automatic),1.230987375,148.9179046,394.202773,4,6,4,3,4,5,4,5
2167,2167,W319899,2eb1909d-90d1-4f1c-a2cb-5ac6b33e34a5,Augusta,GA,Columbia,30903,33.49014,-82.16265,658,Suburban,America/New_York,Medical physicist,3.0,53.0,Regular High School Diploma,Student,23691.5,Separated,Male,Yes,6.447842436,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Electronic Check,1.650983937,247.6237827,1328.483312,2,3,3,4,5,3,3,3
2168,2168,R86309,b5ec3eda-8983-40cf-bb71-045843272bd0,Boca Raton,FL,Palm Beach,33487,26.41008,-80.09148,20176,Suburban,America/New_York,"Engineer, land",1.0,53.0,Bachelor's Degree,Full Time,17274.61,Widowed,Male,Yes,14.77904189,6,2,1,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Electronic Check,5.237872729,197.9141798,1249.287563,2,2,3,6,2,3,3,4
2169,2169,W616179,e0154eb3-b375-42e6-b599-4b7790ea0cee,Topeka,KS,Shawnee,66606,39.0616,-95.72116,10951,Rural,America/Chicago,Legal secretary,0.0,80.0,"Some College, 1 or More Years, No Degree",Full Time,52089.36,Separated,Female,No,13.55532959,11,3,1,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,17.1355551,194.387219,1693.253857,4,4,4,4,3,5,5,4
2170,2170,R468786,12a79a05-f0b9-485a-9bef-c10a005b46f1,Dickerson,MD,Montgomery,20842,39.21077,-77.42556,1712,Suburban,America/New_York,Higher education careers adviser,0.0,86.0,Nursery School to 8th Grade,Full Time,44186.7,Divorced,Female,Yes,16.73503491,14,0,1,No,Two Year,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Credit Card (automatic),3.708393705,162.6031024,883.6816755,3,4,2,4,4,2,5,4
2173,2173,C209549,a293395e-a3cb-403c-8564-cc6f6d4fc568,Dallas Center,IA,Dallas,50063,41.69932,-93.93612,2469,Urban,America/Chicago,Plant breeder/geneticist,0.0,53.0,Regular High School Diploma,Full Time,4033.46,Widowed,Female,Yes,8.783027059,14,2,2,No,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Electronic Check,3.523461405,197.6519517,1173.915894,3,3,4,4,3,3,4,3
2174,2174,H813670,03941a3e-51cb-441c-8795-ae2d8e25dcef,Chickasaw,OH,Mercer,45826,40.43575,-84.49344,484,Urban,America/New_York,Adult guidance worker,2.0,35.0,Associate's Degree,Full Time,11970.69,Separated,Male,Yes,41.21799473,13,1,1,No,Month-to-month,No,No,None,Yes,No,No,No,No,No,No,Yes,No,Credit Card (automatic),7.535728902,144.1542981,965.7588051,3,4,4,5,3,5,3,4
2175,2175,Z129976,214a7327-e20a-43d5-9ba1-77f41a0b80af,Ray,ND,Williams,58849,48.31888,-103.19973,790,Urban,America/Chicago,Paediatric nurse,0.0,60.0,"Some College, 1 or More Years, No Degree",Full Time,18205.32,Married,Male,Yes,12.50791805,13,2,1,No,Month-to-month,No,No,None,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),34.548570625241126,172.5030499,1175.631327,3,2,2,3,4,4,4,4
2179,2179,R564739,e30eb337-a91e-43d2-9602-c080f93955e5,Bangor,WI,La Crosse,54614,43.90108,-90.97024,2820,Urban,America/Chicago,Medical laboratory scientific officer,1.0,64.0,"9th Grade to 12th Grade, No Diploma",Full Time,47079.18,Separated,Male,Yes,14.07394783,11,2,0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Yes,Credit Card (automatic),3.383777537,207.9501997,762.0564475,2,3,2,3,5,2,1,3
2181,2181,C341035,1d06f9d8-2b0e-4369-b1c8-aafae0861232,Wells,MI,Delta,49894,45.78192,-87.07438,676,Urban,America/Detroit,"Surveyor, land/geomatics",6.0,21.0,Nursery School to 8th Grade,Full Time,35022.32,Married,Female,No,9.09706841,9,0,0,No,Two Year,No,No,Fiber Optic,Yes,No,No,No,Yes,No,No,No,Yes,Bank Transfer(automatic),1.900670877,125.0984068,516.253628,3,2,3,3,5,4,3,3
2182,2182,K340706,f6abedba-2dfb-42c0-98e0-1298fe6830e2,Sorrento,ME,Hancock,4677,44.49016,-68.17945,327,Rural,America/New_York,"Nurse, mental health",3.0,53.0,"Some College, 1 or More Years, No Degree",Student,27252.38,Separated,Female,Yes,13.16930967,12,0,0,No,Month-to-month,Yes,No,None,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Electronic Check,6.074592214,219.8441174,1197.913731,3,4,4,3,5,4,4,4
2184,2184,Y271616,0e179322-312b-448a-9151-3c95fa84323c,Mishawaka,IN,St. Joseph,46545,41.693,-86.1464,24871,Urban,America/Indiana/Indianapolis,Newspaper journalist,0.0,53.0,Regular High School Diploma,Full Time,1179.53,Never Married,Female,Yes,11.63347918,13,2,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Bank Transfer(automatic),21.58351801,202.9285602,1988.072662,3,2,4,4,4,2,3,1
2185,2185,D39279,a85bcf33-74e3-4e46-8fb9-be7ef2a22fa6,Cold Brook,NY,Herkimer,13324,43.3262,-74.95408,2382,Suburban,America/New_York,"Psychologist, prison and probation services",4.0,27.0,Master's Degree,Part Time,78989.36,Widowed,Female,Yes,16.07705429,11,1,1,Yes,Month-to-month,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,10.4697693,160.5014445,1341.803325,5,5,3,1,6,4,3,3
2186,2186,S981645,ae370730-3d6e-46fe-9f32-0b824e770a8a,Rienzi,MS,Alcorn,38865,34.78437,-88.59098,5060,Urban,America/Chicago,"Engineer, communications",0.0,75.0,Regular High School Diploma,Full Time,36649.03,Divorced,Male,No,12.00597778,14,0,0,No,One year,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,No,Mailed Check,11.00763586,185.1375125,1835.301769,6,5,5,4,1,6,6,8
2188,2188,B842292,5f2f363c-aef8-4e04-9fe6-73fe88896710,Gaston,NC,Northampton,27832,36.51201,-77.72581,3001,Urban,America/New_York,Accommodation manager,0.0,53.0,Regular High School Diploma,Full Time,42200.98,Widowed,Female,No,15.37081957,16,1,0,No,Two Year,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Mailed Check,7.675217768,176.0928997,1515.545459,6,5,3,4,2,3,4,4
2191,2191,K863807,8147eeca-8b1c-41dc-9f93-6e68f9903ef5,Conroe,TX,Montgomery,77306,30.27976,-95.31256,13245,Suburban,America/Chicago,Dramatherapist,0.0,83.0,Bachelor's Degree,Full Time,104548.67,Widowed,Female,Yes,8.721612728,11,0,1,Yes,Month-to-month,No,No,DSL,Yes,No,No,No,Yes,Yes,No,No,Yes,Electronic Check,4.836003777,117.516562,786.6024394,5,4,4,4,5,5,4,5
2193,2193,J150941,701d1eae-8cc3-4156-a6e5-c5fea43bf79d,Macatawa,MI,Ottawa,49434,42.76916,-86.20766,6,Urban,America/Detroit,Outdoor activities/education manager,0.0,59.0,Bachelor's Degree,Full Time,52409.75,Widowed,Male,Yes,11.5444987,12,1,2,Yes,Month-to-month,Yes,No,DSL,No,Yes,No,No,No,No,No,Yes,Yes,Electronic Check,17.98438034,160.4994184,2197.871959,3,4,2,3,5,3,2,3
2195,2195,O128322,7c42f4f3-43ef-464a-8852-c0436114e149,Cisco,UT,Grand,84515,38.9426,-109.17928,0,Rural,America/Denver,Hydrographic surveyor,0.0,81.0,"9th Grade to 12th Grade, No Diploma",Full Time,25761.05,Separated,Male,Yes,10.06106147,12,2,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Electronic Check,34.548570625241126,161.9809886,805.2602253,3,2,3,3,3,4,4,4
2196,2196,B717434,874d213f-46eb-4ac7-a91b-fef9ae88f7b9,Zenda,WI,Walworth,53195,42.51399,-88.49021,121,Suburban,America/Chicago,Counselling psychologist,2.0,26.0,"Some College, 1 or More Years, No Degree",Unemployed,61145.59,Never Married,Female,No,7.210425107,3,1,1,No,One year,No,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Electronic Check,2.201845475,165.5698454,482.1944216,3,3,2,3,4,3,3,3
2197,2197,L09452,adda00b7-1381-4747-9942-7e0dd14c619c,Bangor,PA,Northampton,18013,40.85301,-75.17174,18029,Rural,America/New_York,Acupuncturist,1.0,67.0,Bachelor's Degree,Part Time,91825.37,Separated,Male,No,12.78612191,7,2,0,Yes,Two Year,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,No,No,Yes,Electronic Check,4.418468235,137.5721625,985.5470101,4,3,4,3,4,5,4,4
2198,2198,Y112097,a983e19f-a09c-4dcf-884c-25ebfb382aeb,Gifford,WA,Stevens,99131,48.27906,-118.1232,138,Urban,America/Los_Angeles,Cabin crew,0.0,19.0,Regular High School Diploma,Full Time,44080.0,Married,Female,No,16.3732636,7,1,0,No,Month-to-month,No,Yes,None,Yes,No,No,No,No,Yes,No,Yes,Yes,Electronic Check,4.79897743,126.9553607,746.7953574,3,4,3,1,7,2,2,4
2199,2199,E613276,b76c85b1-23cd-47b1-a837-687b206a95e1,Eden,MD,Worcester,21822,38.27518,-75.63759,2013,Rural,America/New_York,"Therapist, horticultural",1.0,24.0,Bachelor's Degree,Retired,18445.73,Never Married,Male,Yes,16.71915201,14,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Electronic Check,14.16869641,245.074664,2031.234186,4,3,5,4,3,4,5,4
2201,2201,L473992,85158a48-0069-474c-a17b-08ae9439bf0e,Thatcher,AZ,Graham,85552,32.82182,-109.76941,6572,Rural,America/Phoenix,"Engineer, structural",0.0,26.0,Regular High School Diploma,Full Time,39913.72141833548,Separated,Female,No,9.764045925,12,3,0,Yes,One year,No,Yes,DSL,Yes,Yes,No,No,No,No,No,No,Yes,Bank Transfer(automatic),34.548570625241126,125.3061973,1469.569398,3,3,4,4,5,2,3,3
2202,2202,L146780,426706ea-4fb1-409f-a66c-9dc93cc0d10e,San Francisco,CA,San Francisco,94118,37.7801,-122.46246,41468,Rural,America/Los_Angeles,"Production assistant, television",0.0,80.0,Associate's Degree,Full Time,49276.44,Divorced,Male,No,5.536999724,11,0,1,No,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,No,Electronic Check,4.028151739,172.9298179,558.7166007,3,2,3,4,4,4,4,2
2203,2203,K487772,bacba8b3-5c5f-4db1-a7fc-99bc8b026da5,Alderson,OK,Pittsburg,74522,34.90361,-95.69292,266,Rural,America/Chicago,Proofreader,0.0,89.0,"9th Grade to 12th Grade, No Diploma",Retired,98189.95,Married,Female,Yes,39.24278845,15,1,0,No,Month-to-month,No,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Credit Card (automatic),26.74208979,273.3507696,3121.880615,4,3,3,4,4,4,2,5
2205,2205,P549470,ffaf394f-12e7-460d-976b-8adaedef1dc4,Orleans,CA,Humboldt,95556,41.30078,-123.58461,627,Rural,America/Los_Angeles,"Editor, magazine features",0.0,20.0,"Some College, 1 or More Years, No Degree",Student,18199.63,Married,Female,Yes,10.19934181,13,0,0,No,Month-to-month,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Yes,No,Mailed Check,19.68548958,201.2568115,2766.730566,4,4,3,4,3,4,4,2
2207,2207,Z827010,ae0e0ddd-4a3d-4922-931d-d5d9245ae2d6,Orient,NY,Suffolk,11957,41.14927,-72.26173,782,Suburban,America/New_York,Oncologist,1.0,86.0,Regular High School Diploma,Part Time,18593.16,Separated,Male,No,10.55045132,11,1,1,No,One year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Electronic Check,3.990715538,135.2007768,411.6028202,4,4,4,2,2,4,4,5
2208,2208,N816335,08c2c197-8d13-452f-8acf-4b035e133df0,Dundee,MS,Tunica,38626,34.51371,-90.41772,1006,Suburban,America/Chicago,Heritage manager,2.0,35.0,"Some College, Less than 1 Year",Full Time,21302.74,Separated,Male,No,37.60970266,17,1,0,No,One year,No,No,None,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Bank Transfer(automatic),11.90633605,200.2155156,1495.042007,4,4,4,4,4,4,4,3
2209,2209,P888263,fbd95678-36df-4674-a757-c9f7657505a1,Cypress Inn,TN,Wayne,38452,35.08042,-87.79628,1330,Suburban,America/Chicago,Economist,0.0,47.0,Regular High School Diploma,Full Time,16752.3,Separated,Male,Yes,13.89913624,13,0,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Credit Card (automatic),7.394788256,265.9691755,1449.160419,3,3,4,2,5,2,2,2
2211,2211,G838188,81db5728-2717-4622-b203-fd5352e3762d,Annapolis,MD,Anne Arundel,21402,38.98822,-76.47247,6409,Urban,America/New_York,Recycling officer,0.0,41.0,Bachelor's Degree,Student,75769.12,Separated,Female,No,5.033219429,19,1,0,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),8.696181227,111.5422879,737.6363933,2,4,4,3,3,3,4,4
2214,2214,F335560,d1e86a49-6438-4f50-ab94-f867b4fd7cdd,Craftsbury,VT,Orleans,5826,44.64668,-72.40248,960,Suburban,America/New_York,"Surveyor, building",2.0,53.0,Regular High School Diploma,Full Time,38914.87,Never Married,Male,No,8.725941016,18,1,1,No,Two Year,Yes,No,None,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Credit Card (automatic),2.707118641,187.1611976,885.2339594,3,3,3,4,3,2,4,3
2215,2215,S487434,e1d42527-629f-4f0b-81ef-53dc139ca0ec,Troutville,VA,Botetourt,24175,37.42845,-79.93959,7901,Rural,America/New_York,"Psychologist, counselling",0.0,60.0,Regular High School Diploma,Student,39913.72141833548,Never Married,Female,No,9.552140099,14,1,0,Yes,Month-to-month,No,Yes,DSL,Yes,No,No,No,No,No,No,No,Yes,Bank Transfer(automatic),6.280617425,91.72974712,1106.403216,4,4,3,3,4,4,6,4
2216,2216,Q667742,b0a3a1d9-45d3-4064-827e-ae819b021bfc,Southampton,MA,Hampshire,1073,42.23083,-72.73857,6140,Urban,America/New_York,Public relations account executive,0.0,61.0,"Some College, 1 or More Years, No Degree",Full Time,13622.45,Divorced,Female,Yes,9.558651438,11,1,0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Mailed Check,7.458443411,216.4595474,931.3751448,5,4,3,3,3,5,4,4
2217,2217,N842500,dbae704c-8482-4ba4-9bd9-fb39e4f3ac61,East Meadow,NY,Nassau,11554,40.71961,-73.56021,37358,Urban,America/New_York,Forest/woodland manager,3.0,70.0,Bachelor's Degree,Retired,39913.72141833548,Separated,Male,Yes,10.46604339,15,3,0,No,Two Year,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Credit Card (automatic),4.465591646,233.0688098,1463.186559,3,3,3,6,3,2,3,4
2219,2219,U565764,b50b5f5f-6105-4c5e-8f9c-290a33ca4b1b,Piney Creek,NC,Alleghany,28663,36.53905,-81.30477,617,Rural,America/New_York,Solicitor,1.0,32.0,GED or Alternative Credential,Full Time,4032.31,Widowed,Female,No,6.829085684,13,0,0,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,Yes,No,No,Electronic Check,13.14985671,182.1523154,1515.763354,3,3,4,3,3,5,4,5
2220,2220,L142934,2ab9bf69-4585-46aa-8974-31ac8eacc3c6,Watts,OK,Adair,74964,36.11707,-94.66434,2709,Rural,America/Chicago,Chief Technology Officer,0.0,28.0,Regular High School Diploma,Full Time,39913.72141833548,Married,Female,Yes,13.96873864,12,1,0,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Bank Transfer(automatic),25.69630523,225.8796713,3298.322775,3,3,3,3,4,4,3,3
2221,2221,G17131,be3306b9-5b07-4ef8-a0d3-2ce46b093f80,Charleston,SC,Charleston,29403,32.80462,-79.94377,21888,Suburban,America/New_York,Occupational psychologist,2.0,53.0,Bachelor's Degree,Student,33578.92,Widowed,Male,No,38.70074437,14,0,0,Yes,Two Year,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,No,No,No,Mailed Check,3.08966257,181.1298584,634.9659165,5,5,4,3,5,2,3,3
2222,2222,R686984,d59a8420-e07a-46d5-a98d-88b4e0c1dcf5,Highland Park,MI,Wayne,48203,42.42166,-83.10232,22939,Suburban,America/Detroit,Teaching laboratory technician,0.0,53.0,Master's Degree,Full Time,58563.96,Widowed,Female,No,10.1499477,8,1,0,No,Month-to-month,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,No,No,Credit Card (automatic),7.943839584,145.9285107,610.2392527,3,4,3,4,3,4,3,2
2227,2227,V455137,27b329bf-d90c-46d5-bd99-df3cde62ba58,Tolono,IL,Champaign,61880,39.97357,-88.2458,3831,Rural,America/Chicago,Private music teacher,0.0,45.0,"9th Grade to 12th Grade, No Diploma",Retired,24324.5,Widowed,Male,Yes,9.598353013,11,1,0,No,Two Year,No,No,DSL,Yes,Yes,No,No,No,Yes,No,Yes,No,Mailed Check,10.36313135,172.8591596,1685.196727,3,3,4,3,5,2,3,3
2228,2228,H153949,a6ce1ce7-3ca8-4e63-a90d-9f979c22f2b3,Philadelphia,PA,Philadelphia,19122,39.97778,-75.14582,22187,Urban,America/New_York,Lobbyist,4.0,33.0,"9th Grade to 12th Grade, No Diploma",Full Time,37615.69,Never Married,Female,No,17.27703112,10,2,1,No,Two Year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Bank Transfer(automatic),10.26899571,242.1082543,1620.308367,4,4,3,3,3,5,4,5
2229,2229,T401958,c946275a-5490-4466-ae08-7eec27eaaf4b,Chapmanville,WV,Logan,25508,37.96346,-82.02167,9025,Suburban,America/New_York,Pensions consultant,0.0,24.0,Regular High School Diploma,Part Time,36024.36,Widowed,Female,Yes,8.597778071,13,1,0,Yes,Month-to-month,No,No,None,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Mailed Check,9.526371208,140.1125394,1297.915797,3,2,3,5,2,2,4,4
2230,2230,Z462594,afe3f491-cd63-4910-aa50-02912ca2e25d,Bellmore,NY,Nassau,11710,40.67212,-73.5329,34237,Suburban,America/New_York,"Exhibitions officer, museum/gallery",6.0,53.0,"Some College, Less than 1 Year",Unemployed,11247.19,Married,Male,No,11.53262038,9,0,0,No,One year,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,No,Yes,Mailed Check,10.39420716,130.3807845,1776.755229,3,4,3,4,4,3,4,3
2232,2232,U632597,02a6a3a3-76c7-4b1e-bd66-4342460eb352,Neville,OH,Clermont,45156,38.81472,-84.2154,73,Suburban,America/New_York,Emergency planning/management officer,1.0,19.0,"Some College, 1 or More Years, No Degree",Full Time,48228.96,Widowed,Male,Yes,14.87294376,13,1,1,No,Month-to-month,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Credit Card (automatic),13.85764529,242.0265955,1946.937264,4,3,3,2,4,4,5,3
2233,2233,R21451,b1644874-7bd1-49d7-97af-2f579ce03d89,Yellow Springs,OH,Greene,45387,39.79806,-83.88693,5456,Urban,America/New_York,"Production assistant, television",4.0,70.0,"9th Grade to 12th Grade, No Diploma",Full Time,16662.12,Separated,Male,Yes,8.316110983,12,1,0,No,One year,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Credit Card (automatic),4.338536124,173.5555107,1230.940963,5,4,4,3,5,3,3,4
